 # List of peak observables used from latestresults:
 #
 # Number        : HS internal numbering of analysis
 # Analysis-ID   : identity number of analysis
 # mh_obs        : Mass position of peak observable (hypothetical Higgs mass where signal strength was measured)
 # mu_obs        : Observed (best-fit) signal strength value
 # dmu_low       : Lower 1s (cyan band) signal strength value
 # dmu_high      : Upper 1s (cyan band) signal strength value
 # dmh_exp       : Experimental mass uncertainty of analysis
 # collaboration : Exp. collaboration which published the data
 # energy        : center-of-mass energy of the experiment (TeV)
 # luminosity    : integrated luminosity used for the measurement (fb-1)
 # mass-chi2     : Mass measurement entering the Chi^2 (1/0=yes/no)
 # description   : Higgs process of analysis
 # reference     : Experimental publication of the data/analysis
 #
 # Number Analysis-ID   mh_obs    mu_obs  dmu_low dmu_high  dmh_exp  collaboration  energy  luminosity  mass-chi2                         description     reference
 #
 57           1300401   125.70    0.7700   0.5510   0.5770  25.0000       CMS        8.00      24.30     0                    (pp)->h->tautau(0/1jet)     CMS-PAS-HIG-13-004                           
 58           1302201   125.00    0.6200   0.4700   0.5800  25.0000       CMS        8.00      24.40     0                              (pp)->VBF->WW     CMS-PAS-HIG-13-022                           
 59           1300402   125.70    1.4230   0.6370   0.6960  20.0000       CMS        8.00      24.50     0                          (pp)->VBF->tautau     CMS-PAS-HIG-13-004                           
 60           1301701   125.00    1.0000   2.0000   2.0000  20.0000       CMS        8.00      25.40     0                   (pp)->Vh->VWW(hadronicV)     CMS-PAS-HIG-13-017                           
 61           1301201   125.70    1.0000   0.4857   0.5070  12.5000       CMS        8.00      24.00     0                              (pp)->Vh->Vbb     CMS-PAS-HIG-13-012                           
 62           1300403   125.70    0.9810   1.4960   1.6800  20.0000       CMS        8.00      24.30     0                           (pp)->Vh->tautau     CMS-PAS-HIG-13-004                           
 63           1300901   125.70    0.5100   0.9420   1.2560  25.0000       CMS        8.00      25.40     0                              (pp)->Wh->WWW     CMS-PAS-HIG-13-009                           
 64           1302001   125.70    5.3000   1.8000   2.2000  25.0000       CMS        8.00      19.60     0              (pp)->tth->2leptons(samesign)     CMS-PAS-HIG-13-020                           
 65           1302002   125.70    2.7000   1.8000   2.2000  25.0000       CMS        8.00      19.60     0                        (pp)->tth->3leptons     CMS-PAS-HIG-13-020                           
 66           1302003   125.70   -4.8000   1.2000   5.0000  25.0000       CMS        8.00      19.60     0                        (pp)->tth->4leptons     CMS-PAS-HIG-13-020                           
 67           1301901   125.70    1.0000   2.0000   1.9000  25.0000       CMS        8.00      24.50     0                          (pp)->tth->tt(bb)     CMS-PAS-HIG-13-019                           
 68           1301501   125.50   -0.2000   1.9000   2.4000   2.0000       CMS        8.00      19.60     0                  (pp)->tth->tt(gammagamma)     CMS-PAS-HIG-13-015                           
 69           1301902   125.70   -1.4000   5.5000   6.3000  25.0000       CMS        8.00      24.50     0                      (pp)->tth->tt(tautau)     CMS-PAS-HIG-13-019                           
 70         130308232   125.00    1.9000   1.5200   1.6300  25.0000       D0         1.96       9.70     0                             (ppbar)->h->WW     arXiv:1303.0823                              
 71         130308234   125.00    1.2300   1.1700   1.2400  25.0000       D0         1.96       9.70     0                             (ppbar)->h->bb     arXiv:1303.0823                              
 72         130308231   125.00    4.2000   4.2000   4.6000   5.0000       D0         1.96       9.70     0                     (ppbar)->h->gammagamma     arXiv:1303.0823                              
 73         130308233   125.00    3.9600   3.3800   4.1100  25.0000       D0         1.96       9.70     0                         (ppbar)->h->tautau     arXiv:1303.0823                              
