   mDM     x      nu           b             tau           c             q             t             Z             W
   900.    0.01   1.70375      3.72244       2.43109       1.21268       0.302475      4.37326       1.84954       1.15363
   900.    0.02   1.37521      2.50219       2.07004       0.858356      0.121831      2.88674       1.33691       0.885511
   900.    0.03   1.161        1.71014       1.814         0.647628      0.060297      2.10169       1.04266       0.723077
   900.    0.04   1.00282      1.18885       1.61533       0.493723      0.033579      1.60753       0.844586      0.609163
   900.    0.05   0.877991     0.841414      1.45346       0.375859      0.0203421     1.26921       0.701525      0.523193
   900.    0.06   0.778269     0.606406      1.31668       0.284836      0.0131191     1.02627       0.593283      0.455449
   900.    0.07   0.695508     0.445084      1.20023       0.214824      0.00886061    0.844892      0.508787      0.400473
   900.    0.08   0.625106     0.331462      1.0966        0.160773      0.00616337    0.706021      0.440515      0.354425
   900.    0.09   0.563878     0.251111      1.00643       0.119922      0.00438579    0.598554      0.38539       0.315989
   900.    0.1    0.510997     0.192565      0.925385      0.0888682     0.00315772    0.511875      0.339217      0.282774
   900.    0.11   0.46524      0.1496        0.853009      0.0656354     0.00229239    0.443361      0.301109      0.254615
   900.    0.12   0.424134     0.117229      0.787446      0.0482317     0.00166904    0.385612      0.268394      0.229765
   900.    0.13   0.387894     0.0926162     0.727714      0.0353086     0.00121619    0.338849      0.24064       0.208188
   900.    0.14   0.355769     0.0736498     0.673823      0.0257613     0.000885294   0.300041      0.216765      0.189244
   900.    0.15   0.326942     0.0588309     0.623978      0.0187579     0.000643774   0.26739       0.195901      0.172347
   900.    0.16   0.300694     0.0471105     0.57878       0.0135928     0.000465707   0.23915       0.177696      0.157345
   900.    0.17   0.277391     0.0378547     0.537371      0.00984078    0.000336092   0.21541       0.161795      0.14403
   900.    0.18   0.25581      0.0304938     0.499027      0.00713072    0.00024218    0.195081      0.147724      0.132077
   900.    0.19   0.236182     0.0245691     0.46366       0.00515306    0.000173447   0.177193      0.135168      0.121278
   900.    0.2    0.218291     0.019794      0.43107       0.00371419    0.000123333   0.161492      0.123998      0.111867
   900.    0.21   0.202244     0.0159773     0.40107       0.00268913    0             0.147048      0.114057      0.103078
   900.    0.22   0.187526     0.0129179     0.373234      0.00195644    0             0.132545      0.105375      0.0950646
   900.    0.23   0.174202     0.0104537     0.347765      0.00142631    0             0.119696      0.0972946     0.0878417
   900.    0.24   0.161579     0.00846261    0.324087      0.00104246    0             0.108311      0.0899576     0.0812435
   900.    0.25   0.15031      0.00685299    0.302125      0.000766063   0             0.0981841     0.0833219     0.0752329
   900.    0.26   0.139716     0.00557048    0.281586      0.000571387   0             0.0890797     0.0772719     0.0697224
   900.    0.27   0.13005      0.00452903    0.262196      0.00042921    0             0.0808304     0.0717029     0.0646301
   900.    0.28   0.121145     0.00369311    0.244462      0.000325455   0             0.0735747     0.0666343     0.0599823
   900.    0.29   0.112868     0.00301909    0.22818       0.000249035   0             0.0671173     0.0620367     0.0557569
   900.    0.3    0.105304     0.00247396    0.213064      0.000192653   0             0.0612856     0.0578548     0.0519054
   900.    0.31   0.0983531    0.00203788    0.198914      0.000151662   0             0.0560538     0.0540143     0.0483604
   900.    0.32   0.0918441    0.0016814     0.185546      0.000120426   0             0.0512466     0.0504132     0.0450345
   900.    0.33   0.0857498    0.00138836    0.172909      0             0             0.0468227     0.0470326     0.041912
   900.    0.34   0.080303     0.00114771    0.16082       0             0             0.0427249     0.0439176     0.0390368
   900.    0.35   0.0751296    0.000951967   0.149917      0             0             0.0391031     0.0410287     0.0363709
   900.    0.36   0.0702179    0.00079335    0.140024      0             0             0.0358882     0.0384556     0.0339972
   900.    0.37   0.0658409    0.000664631   0.130883      0             0             0.0329971     0.0361011     0.0318277
   900.    0.38   0.0617563    0.000556966   0.122291      0             0             0.0303372     0.0338744     0.0297771
   900.    0.39   0.0579675    0.000468314   0.114175      0             0             0.0278753     0.0318293     0.0279008
   900.    0.4    0.0543385    0.000392853   0.106472      0             0             0.0255898     0.029858      0.026094
   900.    0.41   0.0510541    0.000329464   0.0991567     0             0             0.0234687     0.0280184     0.0244154
   900.    0.42   0.0479517    0.000275283   0.09211       0             0             0.0214722     0.0262506     0.0228053
   900.    0.43   0.0451454    0.000229552   0.0854399     0             0             0.0196212     0.0245839     0.021294
   900.    0.44   0.0424741    0.000191942   0.0795017     0             0             0.0179973     0.0230478     0.0199027
   900.    0.45   0.0399933    0.000161113   0.0741629     0             0             0.0165622     0.0217169     0.0187003
   900.    0.46   0.0376483    0.00013528    0.0692404     0             0             0.0152661     0.0204558     0.0175625
   900.    0.47   0.0355493    0.000113818   0.064679      0             0             0.0140901     0.0193192     0.0165412
   900.    0.48   0.0335135    0             0.0603375     0             0             0.0129851     0.0182147     0.0155498
   900.    0.49   0.0316384    0             0.056203      0             0             0.0119467     0.0171837     0.0146315
   900.    0.5    0.0298012    0             0.0522729     0             0             0.010976      0.0161736     0.0137318
   900.    0.51   0.0282248    0             0.0485371     0             0             0.0100731     0.015231      0.012899
   900.    0.52   0.0267089    0             0.0449849     0             0             0.00922612    0.014313      0.0120889
   900.    0.53   0.0252789    0             0.0415185     0             0             0.00841126    0.0134373     0.0113201
   900.    0.54   0.0239279    0             0.0382711     0             0             0.00765808    0.0126008     0.0105894
   900.    0.55   0.022611     0             0.0353581     0             0             0.00699256    0.0117875     0.00987923
   900.    0.56   0.0215101    0             0.0328344     0             0             0.00643088    0.011153      0.00932784
   900.    0.57   0.0204286    0             0.0304919     0             0             0.0059135     0.0105296     0.00878621
   900.    0.58   0.019408     0             0.0283532     0             0             0.00544447    0.00995534    0.00828873
   900.    0.59   0.0184548    0             0.0263711     0             0             0.00501403    0.00943606    0.00784083
   900.    0.6    0.0175176    0             0.024486      0             0             0.00461012    0.00892551    0.00740047
   900.    0.61   0.0166803    0             0.0226928     0             0             0.00423302    0.00844493    0.00698907
   900.    0.62   0.0158855    0             0.0209891     0             0             0.00387894    0.00797952    0.00659177
   900.    0.63   0.0151033    0             0.0193714     0             0             0.00354615    0.00752155    0.00620083
   900.    0.64   0.0144447    0             0.0178342     0             0             0.00323275    0.00709321    0.00583863
   900.    0.65   0.013808     0             0.0163777     0             0             0.00293976    0.00667387    0.00548441
   900.    0.66   0.0131811    0             0.0149988     0             0             0.00266646    0.00626093    0.00513561
   900.    0.67   0.012627     0             0.0136339     0             0             0.0024035     0.00587547    0.00481349
   900.    0.68   0.0120858    0             0.0123944     0             0             0.00216624    0.0054973     0.00449773
   900.    0.69   0.0115524    0             0.0112814     0             0             0.0019545     0.00512464    0.00418657
   900.    0.7    0.0110833    0             0.0103377     0             0             0.00177656    0.00483782    0.00394827
   900.    0.71   0.0106334    0             0.0094767     0             0             0.00161552    0.00457298    0.00372855
   900.    0.72   0.0101897    0             0.00868061    0             0             0.00146787    0.00431185    0.00351192
   900.    0.73   0.00978481   0             0.00796404    0             0             0.00133662    0.00407987    0.00332011
   900.    0.74   0.00941118   0             0.0073039     0             0             0.00121699    0.00387128    0.00314821
   900.    0.75   0.00904257   0             0.00668007    0             0             0.00110485    0.00366549    0.00297862
   900.    0.76   0.00868681   0             0.00609116    0             0             0.000999975   0.00346443    0.00281303
   900.    0.77   0.00838337   0             0.00553567    0             0             0.000902237   0.00327801    0.00266009
   900.    0.78   0.00808385   0             0.00501306    0             0             0.00081097    0.003094      0.00250912
   900.    0.79   0.00778815   0             0.00452219    0             0             0.000725941   0.00291234    0.00236007
   900.    0.8    0.00752372   0             0.00406149    0             0             0.000647018   0.00273971    0.00221874
   900.    0.81   0.00728347   0             0.00363041    0             0             0.000573893   0.00257435    0.00208358
   900.    0.82   0.00704617   0             0.00322835    0             0             0.000506278   0.00241101    0.00195009
   900.    0.83   0.00681174   0             0.00285432    0             0             0.000443987   0.00224966    0.00181821
   900.    0.84   0.00660878   0             0.00249785    0             0             0.000385965   0.00209755    0.00169432
   900.    0.85   0.00641432   0             0.00217251    0             0             0.000333363   0.0019488     0.00157325
   900.    0.86   0.00622214   0             0.00187987    0             0             0.00028624    0.00180179    0.0014536
   900.    0.87   0.00603217   0             0.00161885    0             0             0.000244416   0.00165648    0.00133534
   900.    0.88   0.00586595   0             0.00140643    0             0             0.000210868   0.00155859    0.00125572
   900.    0.89   0.0057039    0             0.00121335    0             0             0.000180484   0.00146665    0.00118096
   900.    0.9    0.00554366   0             0.00103654    0             0             0.000152729   0.00137574    0.00110703
   900.    0.91   0.00538518   0             0.000875462   0             0             0.000127521   0.00128584    0.00103392
   900.    0.92   0.00524407   0             0.000734139   0             0             0.000105012   0.00121419    0.000975735
   900.    0.93   0.0051084    0             0.000605748   0             0             0             0.00114763    0.000921709
   900.    0.94   0.00497419   0             0.000488464   0             0             0             0.00108178    0.000868261
   900.    0.95   0.00484139   0             0.00038195    0             0             0             0.00101663    0.000815378
   900.    0.96   0.00493004   0             0.00028588    0             0             0             0.000872554   0.000699544
   900.    0.97   0.00523606   0             0.000199942   0             0             0             0.000651001   0.000521921
   900.    0.98   0.00553893   0             0.000123835   0             0             0             0.000431721   0.000346119
   900.    0.99   0.00583873   0             0             0             0             0             0.000214667   0.000172103
   900.    1.     0.00613552   0             0             0             0             0             0             0
   1000.   0.01   1.8486       3.79594       2.58296       1.26335       0.314314      4.36654       1.88916       1.1912
   1000.   0.02   1.46803      2.5192        2.16721       0.877082      0.127276      2.86883       1.35871       0.907695
   1000.   0.03   1.22652      1.70451       1.87818       0.649958      0.0620659     2.07723       1.05392       0.736184
   1000.   0.04   1.04945      1.17136       1.65715       0.486779      0.0334675     1.58113       0.85014       0.616644
   1000.   0.05   0.911107     0.815975      1.47825       0.363212      0.0193554     1.24232       0.702651      0.5265
   1000.   0.06   0.801429     0.576049      1.32805       0.268965      0.0118107     0.998114      0.590584      0.455132
   1000.   0.07   0.710982     0.41285       1.19999       0.197866      0.00752386    0.815805      0.503406      0.397504
   1000.   0.08   0.634504     0.300965      1.08944       0.144868      0.00496443    0.67977       0.434205      0.350177
   1000.   0.09   0.568592     0.222067      0.99115       0.105052      0.00334919    0.572007      0.377268      0.309897
   1000.   0.1    0.51152      0.166888      0.905945      0.07601       0.00231011    0.487353      0.330926      0.276215
   1000.   0.11   0.462749     0.126787      0.827868      0.0545106     0.00160903    0.418766      0.291526      0.246703
   1000.   0.12   0.419231     0.0977186     0.759374      0.0389503     0.00113161    0.3623        0.258666      0.221527
   1000.   0.13   0.380826     0.0762896     0.69712       0.0277673     0.000802219   0.317045      0.230684      0.199565
   1000.   0.14   0.347073     0.0600209     0.640646      0.0196541     0.000568322   0.27896       0.206455      0.180181
   1000.   0.15   0.316872     0.0476887     0.589599      0.0138966     0.000403928   0.246921      0.1856        0.163186
   1000.   0.16   0.289605     0.0381836     0.543543      0.00982226    0.000287577   0.219891      0.167531      0.148212
   1000.   0.17   0.265555     0.0306898     0.501301      0.00691206    0.000203907   0.197006      0.151643      0.134844
   1000.   0.18   0.243314     0.0247593     0.462589      0.00485319    0.000144045   0.176789      0.137604      0.122881
   1000.   0.19   0.223218     0.0200642     0.427163      0.00342684    0.000101935   0.159957      0.125193      0.11217
   1000.   0.2    0.205132     0.0162897     0.39469       0.00242431    0             0.144924      0.114191      0.10257
   1000.   0.21   0.188752     0.0132598     0.365405      0.00172091    0             0.131267      0.104535      0.0940725
   1000.   0.22   0.173899     0.0107946     0.338238      0.00122588    0             0.117854      0.0958188     0.0863383
   1000.   0.23   0.160542     0.00879845    0.312924      0.000883452   0             0.10576       0.087925      0.0792771
   1000.   0.24   0.148001     0.00717473    0.289356      0.000644207   0             0.0950067     0.0807497     0.0728192
   1000.   0.25   0.136815     0.00584493    0.267502      0.000474681   0             0.0854313     0.0742701     0.0669514
   1000.   0.26   0.126437     0.00478564    0.248235      0.000355874   0             0.07728       0.068606      0.0618043
   1000.   0.27   0.117001     0.00391628    0.23033       0.00027017    0             0.0699634     0.0634435     0.0570972
   1000.   0.28   0.108321     0.00320846    0.213577      0.000208738   0             0.0633958     0.0586873     0.0527481
   1000.   0.29   0.100272     0.00262978    0.197874      0.000163788   0             0.0574438     0.054285      0.0487134
   1000.   0.3    0.0929836    0.0021549     0.183152      0.000130193   0             0.0520132     0.0502312     0.0449917
   1000.   0.31   0.0863184    0.00176234    0.169192      0.000104458   0             0.0470199     0.0465055     0.0415668
   1000.   0.32   0.0801087    0.00144947    0.156971      0             0             0.0427466     0.0431339     0.0384663
   1000.   0.33   0.0743335    0.00119803    0.146017      0             0             0.0390223     0.0401718     0.0357418
   1000.   0.34   0.0691977    0.000991343   0.135704      0             0             0.0356468     0.0374521     0.0332409
   1000.   0.35   0.0643312    0.000820823   0.125989      0             0             0.0325337     0.0348787     0.0308762
   1000.   0.36   0.0597274    0.000680263   0.116826      0             0             0.0296574     0.0324758     0.0286717
   1000.   0.37   0.0556535    0.000563642   0.108159      0             0             0.0269964     0.0302292     0.0266146
   1000.   0.38   0.0518656    0.000465575   0.0999871     0             0             0.0245397     0.0280822     0.0246507
   1000.   0.39   0.0484109    0.000383685   0.0920577     0             0             0.0222137     0.0261148     0.0228588
   1000.   0.4    0.0451001    0.000317584   0.0852332     0             0             0.0202436     0.0242716     0.0211806
   1000.   0.41   0.0420912    0.000265793   0.0794052     0             0             0.0185953     0.0227789     0.019823
   1000.   0.42   0.0392653    0.000222161   0.0738796     0             0             0.0170709     0.0213481     0.018524
   1000.   0.43   0.0367455    0.000185648   0.0686423     0             0             0.0156578     0.0200071     0.0173117
   1000.   0.44   0.0343558    0.000154826   0.0636866     0             0             0.014336      0.0187253     0.0161553
   1000.   0.45   0.0321533    0.000128908   0.0589953     0             0             0.0131018     0.0175245     0.0150771
   1000.   0.46   0.0300754    0.000106876   0.0545516     0             0             0.0119553     0.0163698     0.0140424
   1000.   0.47   0.028226     0             0.0503411     0             0             0.0108903     0.0152872     0.0130778
   1000.   0.48   0.0264347    0             0.0463003     0             0             0.00988738    0.0142354     0.0121417
   1000.   0.49   0.0247996    0             0.0423554     0             0             0.00892993    0.0132554     0.0112764
   1000.   0.5    0.0231975    0             0.0389305     0             0             0.00810354    0.0122952     0.0104286
   1000.   0.51   0.0218377    0             0.0362074     0             0             0.00744748    0.0115809     0.00979881
   1000.   0.52   0.0205323    0             0.0336693     0             0             0.00684666    0.0109107     0.00920812
   1000.   0.53   0.0193124    0             0.0312616     0             0             0.00629177    0.0102754     0.00865078
   1000.   0.54   0.018171     0             0.0289767     0             0             0.00577473    0.00967222    0.00812414
   1000.   0.55   0.0170581    0             0.0268076     0             0             0.0052885     0.0090817     0.00760877
   1000.   0.56   0.0161212    0             0.0247462     0             0             0.00483015    0.00853475    0.00713588
   1000.   0.57   0.0152009    0             0.022794      0             0             0.00440214    0.00799748    0.00667135
   1000.   0.58   0.0143431    0             0.0209464     0             0             0.00400438    0.0074848     0.00623003
   1000.   0.59   0.0135549    0             0.0191979     0             0             0.00363382    0.00699893    0.00581412
   1000.   0.6    0.01278      0             0.0175433     0             0             0.00328696    0.00652122    0.00540521
   1000.   0.61   0.0120917    0             0.015883      0             0             0.00294459    0.00607234    0.00502393
   1000.   0.62   0.0114399    0             0.0143841     0             0             0.00263822    0.00563791    0.00465596
   1000.   0.63   0.0107984    0             0.0130861     0             0             0.00237515    0.00521043    0.00429388
   1000.   0.64   0.010265     0             0.0121022     0             0             0.00217872    0.00492573    0.00405318
   1000.   0.65   0.00975005   0             0.011188      0             0             0.00199826    0.00465973    0.00382838
   1000.   0.66   0.009243     0             0.0103221     0             0             0.00182921    0.00439779    0.003607
   1000.   0.67   0.00879756   0             0.00950211    0             0             0.00167206    0.00415663    0.00340513
   1000.   0.68   0.00836273   0             0.00872667    0             0             0.00152456    0.00392028    0.00320745
   1000.   0.69   0.00793424   0             0.00799402    0             0             0.00138622    0.00368739    0.00301265
   1000.   0.7    0.00756409   0             0.0073022     0             0             0.00125666    0.00347062    0.00283275
   1000.   0.71   0.0072108    0             0.00665007    0             0             0.00113555    0.00325977    0.00265809
   1000.   0.72   0.00686245   0             0.00603619    0             0             0.00102258    0.00305186    0.00248587
   1000.   0.73   0.006545     0             0.00545883    0             0             0.000917587   0.00285459    0.00232316
   1000.   0.74   0.00625253   0             0.00491693    0             0             0.000820086   0.00266615    0.00216831
   1000.   0.75   0.00596398   0             0.00440946    0             0             0.000729643   0.00248023    0.00201554
   1000.   0.76   0.00568621   0             0.00392909    0             0             0.000645139   0.00229854    0.00186633
   1000.   0.77   0.00545372   0             0.00345877    0             0             0.000564084   0.00212974    0.0017283
   1000.   0.78   0.00522423   0             0.00304412    0             0             0.000492851   0.00196311    0.00159205
   1000.   0.79   0.00499766   0             0.0026831     0             0             0.000431077   0.00179861    0.00145754
   1000.   0.8    0.00479568   0             0.00240419    0             0             0.000383637   0.00167815    0.001359
   1000.   0.81   0.0046127    0             0.00217113    0             0             0.000344304   0.001591      0.00128769
   1000.   0.82   0.00443196   0             0.00195247    0             0             0.000307676   0.00150493    0.00121726
   1000.   0.83   0.00425341   0             0.00174773    0             0             0.000273662   0.00141989    0.00114768
   1000.   0.84   0.00409987   0             0.00155654    0             0             0.000242439   0.00134153    0.00108372
   1000.   0.85   0.00395303   0             0.0013783     0             0             0.000213519   0.00126529    0.00102154
   1000.   0.86   0.0038079    0             0.00121256    0             0             0.000186751   0.00118994    0.000960081
   1000.   0.87   0.00366445   0             0.00105891    0             0             0.000162065   0.00111546    0.000899336
   1000.   0.88   0.00354115   0             0.000917079   0             0             0.000139531   0.00104727    0.000843898
   1000.   0.89   0.00342121   0             0.000786507   0             0             0.000118868   0.000980419   0.000789575
   1000.   0.9    0.00330261   0             0.000666822   0             0             0             0.000914317   0.00073586
   1000.   0.91   0.00318533   0             0.000557679   0             0             0             0.000848947   0.000682737
   1000.   0.92   0.00308226   0             0.000459685   0             0             0             0.000788581   0.000633844
   1000.   0.93   0.00298354   0             0.000371202   0             0             0             0.000729943   0.000586392
   1000.   0.94   0.00288588   0             0.00029164    0             0             0             0.000671932   0.000539448
   1000.   0.95   0.00278925   0             0.000220726   0             0             0             0.000614535   0.000493001
   1000.   0.96   0.00280066   0             0.000158197   0             0             0             0.000560148   0.000449083
   1000.   0.97   0.0029181    0             0.000103801   0             0             0             0.000508715   0.000407647
   1000.   0.98   0.00303434   0             0             0             0             0             0.00045781    0.000366636
   1000.   0.99   0.0031494    0             0             0             0             0             0.000407421   0.000326041
   1000.   1.     0.00326331   0             0             0             0             0             0.000357539   0.000285854
