   mDM     x      b             tau           c             q             t             Z            W
   1000.   0.7    0.000519453   0.0699346     0             0             0.0576856     0.134777     0.107461
   1000.   0.71   0.000427548   0.0657196     0             0             0.0553074     0.134703     0.107366
   1000.   0.72   0.00034783    0.0616125     0             0             0.0529635     0.134629     0.107272
   1000.   0.73   0.000282406   0.0575909     0             0             0.0506424     0.134564     0.107187
   1000.   0.74   0.000227688   0.053674      0             0             0.0483559     0.134505     0.107109
   1000.   0.75   0.000180542   0.0498779     0             0             0.0461138     0.134447     0.107031
   1000.   0.76   0.000141219   0.0461887     0             0             0.0439208     0.134391     0.106956
   1000.   0.77   0.000110856   0.0425765     0             0             0.0417911     0.134344     0.106889
   1000.   0.78   0             0.0391141     0             0             0.0396774     0.134298     0.106823
   1000.   0.79   0             0.0357965     0             0             0.0375795     0.134252     0.106758
   1000.   0.8    0             0.0326186     0             0             0.035497      0.134214     0.1067
   1000.   0.81   0             0.0295759     0             0             0.0334297     0.134181     0.106647
   1000.   0.82   0             0.0266638     0             0             0.0313774     0.134148     0.106595
   1000.   0.83   0             0.0238781     0             0             0.0293398     0.134116     0.106544
   1000.   0.84   0             0.0212318     0             0             0.0273606     0.134091     0.1065
   1000.   0.85   0             0.0187495     0             0             0.0254115     0.134068     0.106457
   1000.   0.86   0             0.0164265     0             0             0.0234834     0.134045     0.106416
   1000.   0.87   0             0.0142575     0             0             0.0215759     0.134022     0.106375
   1000.   0.88   0             0.0122376     0             0             0.0196883     0.134006     0.106339
   1000.   0.89   0             0.010362      0             0             0.0178204     0.133991     0.106305
   1000.   0.9    0             0.00862608    0             0             0.0159717     0.133976     0.10627
   1000.   0.91   0             0.00702553    0             0             0.0141418     0.133961     0.106237
   1000.   0.92   0             0.00574888    0             0             0.012359      0.13395      0.106209
   1000.   0.93   0             0.00457987    0             0             0.0105903     0.13394      0.106183
   1000.   0.94   0             0.00346073    0             0             0.00882721    0.133931     0.106157
   1000.   0.95   0             0.00239       0             0             0.00706971    0.133921     0.106131
   1000.   0.96   0             0.0013663     0             0             0.00531784    0.133912     0.106107
   1000.   0.97   0             0.000388265   0             0             0.00357162    0.133904     0.106085
   1000.   0.98   0             0             0             0             0.00183106    0.133895     0.106062
   1000.   0.99   0             0             0             0             0             0.133887     0.10604
   1000.   1.     0             0             0             0             0             0.133879     0.106018
