        45          0.00034881          0.00025729          0.00034757          0.00000550          0.01259349          0.00000147          0.89410725          0.63966079          0.89387184          0.00036073          0.00029355          0.00036045          0.10389199          0.08466231          0.10397941          0.00000014          0.19084694          0.00000000          0.00000002          0.02615785          0.00000000          0.00000000          0.00000000          0.00000000          0.00000169          0.00108311          0.00000036          0.00128246          0.04398130          0.00143751
        46          0.00034913          0.00025772          0.00034789          0.00000513          0.01259866          0.00000136          0.89391213          0.63967619          0.89368465          0.00036140          0.00029442          0.00036109          0.10408410          0.08491411          0.10416224          0.00000013          0.19062764          0.00000000          0.00000002          0.02611831          0.00000000          0.00000000          0.00000000          0.00000000          0.00000163          0.00108442          0.00000037          0.00128493          0.04398287          0.00144102
        47          0.00034945          0.00025814          0.00034820          0.00000478          0.01260468          0.00000126          0.89371727          0.63965473          0.89349738          0.00036206          0.00029528          0.00036172          0.10427604          0.08516203          0.10434532          0.00000012          0.19043896          0.00000000          0.00000002          0.02608349          0.00000000          0.00000000          0.00000000          0.00000000          0.00000158          0.00108576          0.00000037          0.00128728          0.04398792          0.00144436
        48          0.00034977          0.00025855          0.00034852          0.00000446          0.01261147          0.00000117          0.89352263          0.63959894          0.89331002          0.00036273          0.00029612          0.00036236          0.10446783          0.08540636          0.10452864          0.00000012          0.19027879          0.00000000          0.00000002          0.02605307          0.00000000          0.00000000          0.00000000          0.00000000          0.00000153          0.00108714          0.00000037          0.00128952          0.04399623          0.00144753
        49          0.00035008          0.00025894          0.00034884          0.00000417          0.01261900          0.00000109          0.89332818          0.63951113          0.89312258          0.00036339          0.00029696          0.00036299          0.10465949          0.08564735          0.10471220          0.00000011          0.19014522          0.00000000          0.00000002          0.02602676          0.00000000          0.00000000          0.00000000          0.00000000          0.00000149          0.00108856          0.00000037          0.00129166          0.04400757          0.00145053
        50          0.00035040          0.00025932          0.00034915          0.00000391          0.01262722          0.00000101          0.89313392          0.63939339          0.89293504          0.00036406          0.00029778          0.00036363          0.10485104          0.08588522          0.10489600          0.00000010          0.19003648          0.00000000          0.00000002          0.02600428          0.00000000          0.00000000          0.00000000          0.00000000          0.00000145          0.00109000          0.00000037          0.00129371          0.04402176          0.00145339
        51          0.00035072          0.00025969          0.00034947          0.00000366          0.01263609          0.00000094          0.89293980          0.63924766          0.89274741          0.00036472          0.00029860          0.00036427          0.10504251          0.08612019          0.10508004          0.00000010          0.18995097          0.00000000          0.00000002          0.02598538          0.00000000          0.00000000          0.00000000          0.00000000          0.00000141          0.00109148          0.00000038          0.00129566          0.04403861          0.00145610
        52          0.00035104          0.00026005          0.00034978          0.00000343          0.01264557          0.00000088          0.89274583          0.63907570          0.89255966          0.00036539          0.00029940          0.00036491          0.10523390          0.08635246          0.10526430          0.00000009          0.18988720          0.00000000          0.00000002          0.02596984          0.00000000          0.00000000          0.00000000          0.00000000          0.00000137          0.00109299          0.00000038          0.00129753          0.04405797          0.00145869
        53          0.00035136          0.00026040          0.00035010          0.00000323          0.01265563          0.00000082          0.89255197          0.63887915          0.89237180          0.00036605          0.00030020          0.00036555          0.10542524          0.08658220          0.10544880          0.00000009          0.18984383          0.00000000          0.00000001          0.02595744          0.00000000          0.00000000          0.00000000          0.00000000          0.00000134          0.00109452          0.00000038          0.00129932          0.04407967          0.00146115
        54          0.00033510          0.00006785          0.00033074          0.00234023          0.01174859          0.00267366          0.90212784          0.17954748          0.89372323          0.00032179          0.00007499          0.00033246          0.09257677          0.02163227          0.09590943          0.00000015          0.61861188          0.00000000          0.00000017          0.06136548          0.00000000          0.00000000          0.00000000          0.00000000          0.00017084          0.00062404          0.00004167          0.00212575          0.05038651          0.00689316
        55          0.00033548          0.00009564          0.00033238          0.00181759          0.01336537          0.00167674          0.90236870          0.25325053          0.89698338          0.00032383          0.00010545          0.00033434          0.09317896          0.03041816          0.09645075          0.00000026          0.55731842          0.00000000          0.00000022          0.06372258          0.00000000          0.00000000          0.00000000          0.00000000          0.00013701          0.00076012          0.00002759          0.00183658          0.05556834          0.00413955
        56          0.00033582          0.00011871          0.00033341          0.00141985          0.01398919          0.00110263          0.90243532          0.31434730          0.89867217          0.00032578          0.00013066          0.00033561          0.09375269          0.03769098          0.09681837          0.00000043          0.49413282          0.00000000          0.00000028          0.06155355          0.00000000          0.00000000          0.00000000          0.00000000          0.00011119          0.00084614          0.00001905          0.00161728          0.05676284          0.00268765
        57          0.00033612          0.00013850          0.00033412          0.00111826          0.01420972          0.00075392          0.90238810          0.36659706          0.89955094          0.00032759          0.00015226          0.00033658          0.09428319          0.04392020          0.09709714          0.00000066          0.44303210          0.00000000          0.00000035          0.05818600          0.00000000          0.00000000          0.00000000          0.00000000          0.00009104          0.00090487          0.00001362          0.00145335          0.05654462          0.00189608
        58          0.00033641          0.00015521          0.00033466          0.00088872          0.01420261          0.00053252          0.90226663          0.41054385          0.89999022          0.00032924          0.00017050          0.00033738          0.09476881          0.04917852          0.09732833          0.00000093          0.40158798          0.00000000          0.00000040          0.05451167          0.00000000          0.00000000          0.00000000          0.00000000          0.00007512          0.00094343          0.00001002          0.00133239          0.05562770          0.00145663
        59          0.00033669          0.00016925          0.00033511          0.00071279          0.01407360          0.00038662          0.90209692          0.44727979          0.90018077          0.00033075          0.00018583          0.00033809          0.09521309          0.05359906          0.09753316          0.00000121          0.36778037          0.00000000          0.00000045          0.05095853          0.00000000          0.00000000          0.00000000          0.00000000          0.00006242          0.00096777          0.00000756          0.00124432          0.05440794          0.00121245
        60          0.00033697          0.00018105          0.00033550          0.00057683          0.01388462          0.00028736          0.90189619          0.47797356          0.90022558          0.00033215          0.00019874          0.00033875          0.09562113          0.05732133          0.09772302          0.00000148          0.34000284          0.00000000          0.00000048          0.04770682          0.00000000          0.00000000          0.00000000          0.00000000          0.00005224          0.00098238          0.00000582          0.00118119          0.05309789          0.00107989
        61          0.00033724          0.00019100          0.00033585          0.00047081          0.01367130          0.00021796          0.90167593          0.50368627          0.90018252          0.00033344          0.00020966          0.00033938          0.09599815          0.06047061          0.09790429          0.00000172          0.31700229          0.00000000          0.00000050          0.04481215          0.00000000          0.00000000          0.00000000          0.00000000          0.00004401          0.00099044          0.00000457          0.00113685          0.05180774          0.00101252
        62          0.00033752          0.00019945          0.00033618          0.00038741          0.01345372          0.00016827          0.90144384          0.52531783          0.90008528          0.00033464          0.00021896          0.00033999          0.09634887          0.06315234          0.09808064          0.00000192          0.29780791          0.00000000          0.00000051          0.04227119          0.00000000          0.00000000          0.00000000          0.00000000          0.00003733          0.00099417          0.00000365          0.00110661          0.05059127          0.00098374
        63          0.00033780          0.00020666          0.00033651          0.00032124          0.01324284          0.00013195          0.90120511          0.54360735          0.89995399          0.00033576          0.00022694          0.00034059          0.09667741          0.06545263          0.09825422          0.00000206          0.28166774          0.00000000          0.00000051          0.04005543          0.00000000          0.00000000          0.00000000          0.00000000          0.00003187          0.00099507          0.00000296          0.00108688          0.04947170          0.00097790
        64          0.00033808          0.00021285          0.00033682          0.00026830          0.01303809          0.00010491          0.90096320          0.55915181          0.89980105          0.00033682          0.00023383          0.00034119          0.09698723          0.06743997          0.09842634          0.00000216          0.26801829          0.00000000          0.00000050          0.03813085          0.00000000          0.00000000          0.00000000          0.00000000          0.00002738          0.00099385          0.00000243          0.00107498          0.04843845          0.00098560
