   mDM     x      nu            b             tau           c             q             t             Z             W
   300.    0.14   0.345704      0.240312      0.754708      0.085903      0.00112361    0.450249      0.282036      0.242614
   300.    0.15   0.327327      0.204609      0.724292      0.0709677     0.000867763   0.412611      0.261629      0.227206
   300.    0.16   0.310739      0.174498      0.696246      0.0585555     0.000675523   0.380662      0.243818      0.213443
   300.    0.17   0.29466       0.148748      0.669039      0.0481542     0.000528016   0.352969      0.22796       0.200889
   300.    0.18   0.279773      0.126746      0.642388      0.039493      0.000414428   0.328866      0.213532      0.189198
   300.    0.19   0.265709      0.107994      0.617361      0.0322883     0.00032573    0.307547      0.200633      0.178563
   300.    0.2    0.253129      0.0921909     0.593723      0.0264011     0.000257532   0.283663      0.18916       0.168925
   300.    0.21   0.240387      0.0786576     0.571364      0.0215112     0.000203454   0.26161       0.178783      0.16007
   300.    0.22   0.228985      0.0670666     0.5491        0.0174891     0.000160952   0.241605      0.169133      0.15172
   300.    0.23   0.21798       0.0571583     0.527654      0.0141766     0.000127172   0.223738      0.160308      0.144172
   300.    0.24   0.207967      0.0487364     0.507369      0.0114744     0.000100503   0.207551      0.152246      0.136991
   300.    0.25   0.198217      0.0415804     0.4882        0.00927941    0             0.193046      0.144895      0.13042
   300.    0.26   0.18936       0.0354555     0.469847      0.00748102    0             0.179699      0.138145      0.124274
   300.    0.27   0.180835      0.030239      0.451654      0.00603148    0             0.167544      0.131964      0.118442
   300.    0.28   0.172653      0.0257413     0.434061      0.0048412     0             0.156416      0.126131      0.112938
   300.    0.29   0.164914      0.0219086     0.417199      0.00387942    0             0.146168      0.120554      0.107768
   300.    0.3    0.157871      0.0186766     0.401054      0.00311731    0             0.136699      0.115407      0.102963
   300.    0.31   0.150973      0.0158871     0.385567      0.00249359    0             0.127943      0.110607      0.0984638
   300.    0.32   0.144297      0.0135206     0.370759      0.00199575    0             0.12          0.106086      0.0942148
   300.    0.33   0.137866      0.0115055     0.356456      0.00159786    0             0.112667      0.101839      0.0902113
   300.    0.34   0.132101      0.00977494    0.342409      0.00127797    0             0.105677      0.0978056     0.0864036
   300.    0.35   0.126596      0.00829533    0.328847      0.00102071    0             0.0991734     0.0939537     0.0827656
   300.    0.36   0.121317      0.00703463    0.315776      0.000815632   0             0.0931286     0.0903208     0.0793315
   300.    0.37   0.116286      0.00596641    0.303201      0.000653985   0             0.0875148     0.0869031     0.0761003
   300.    0.38   0.111436      0.00504881    0.291065      0.000522981   0             0.0822669     0.0836274     0.073003
   300.    0.39   0.106965      0.00426655    0.279324      0.000419253   0             0.0773641     0.0805629     0.0701116
   300.    0.4    0.102653      0.00360128    0.26799       0.000336174   0             0.0727317     0.077604      0.0673215
   300.    0.41   0.0986143     0.00304309    0.257041      0.000271807   0             0.0683543     0.0748262     0.0647092
   300.    0.42   0.0946843     0.00256121    0.246492      0.000219061   0             0.0642477     0.0721564     0.0622009
   300.    0.43   0.0908708     0.00214937    0.236317      0.000176596   0             0.0603992     0.0696381     0.0598407
   300.    0.44   0.0872449     0.00180467    0.226482      0.000143174   0             0.0568211     0.0672178     0.0575768
   300.    0.45   0.0838852     0.0015163     0.216971      0.000117026   0             0.0534733     0.0649259     0.0554412
   300.    0.46   0.0806681     0.00126811    0.20777       0             0             0.0502859     0.0627087     0.0533794
   300.    0.47   0.0776857     0.0010568     0.198865      0             0             0.0472565     0.060598      0.0514266
   300.    0.48   0.07479       0.000877979   0.190243      0             0             0.0444025     0.0585429     0.0495277
   300.    0.49   0.0721029     0.00073119    0.181891      0             0             0.0417164     0.0566002     0.0477475
   300.    0.5    0.0694702     0.000604916   0.173806      0             0             0.0391755     0.0546967     0.0460033
   300.    0.51   0.0669696     0.000500135   0.16591       0             0             0.0367641     0.0528938     0.0443651
   300.    0.52   0.0645284     0.00041082    0.158348      0             0             0.034494      0.0511342     0.0427683
   300.    0.53   0.062235      0.000337423   0.151153      0             0             0.0323675     0.0494795     0.0412722
   300.    0.54   0.0600776     0.000276374   0.144255      0             0             0.0303654     0.047921      0.0398684
   300.    0.55   0.0579691     0.000224795   0.137592      0             0             0.0284719     0.0463942     0.0384939
   300.    0.56   0.0560902     0.000183766   0.131159      0             0             0.0266852     0.0449599     0.0372166
   300.    0.57   0.0542446     0.000148619   0.124932      0             0             0.0249909     0.043551      0.0359619
   300.    0.58   0.0524789     0.000119692   0.118897      0             0             0.0233885     0.042188      0.034755
   300.    0.59   0.0507999     0             0.113051      0             0             0.0218694     0.0408736     0.0335996
   300.    0.6    0.0491491     0             0.107396      0             0             0.0204236     0.0395813     0.0324636
   300.    0.61   0.0476669     0             0.101916      0             0             0.0190465     0.038345      0.0313874
   300.    0.62   0.046257      0             0.0966182     0             0             0.0177378     0.0371406     0.0303426
   300.    0.63   0.0448697     0             0.0914997     0             0             0.0164952     0.0359555     0.0293145
   300.    0.64   0.0435502     0             0.0864749     0             0             0.0153003     0.0348228     0.0283436
   300.    0.65   0.0422559     0             0.0816883     0             0             0.0141807     0.0337112     0.027392
   300.    0.66   0.0409814     0             0.077142      0             0             0.0131354     0.0326165     0.0264549
   300.    0.67   0.0398714     0             0.0728905     0             0             0.0121833     0.0316599     0.0256456
   300.    0.68   0.0387886     0             0.0688032     0             0             0.0112801     0.0307263     0.0248567
   300.    0.69   0.0377215     0             0.0648673     0             0             0.0104215     0.0298064     0.0240793
   300.    0.7    0.0367568     0             0.061082      0             0             0.00960697    0.028934      0.0233504
   300.    0.71   0.0358251     0             0.0574335     0             0             0.00883285    0.0280815     0.0226402
   300.    0.72   0.0349064     0             0.0539154     0             0             0.00809719    0.0272409     0.02194
   300.    0.73   0.0340506     0             0.0505162     0             0             0.0073973     0.0264236     0.0212634
   300.    0.74   0.0332462     0             0.0472396     0             0             0.00673332    0.0256266     0.0206072
   300.    0.75   0.0324526     0             0.0440882     0             0             0.00610526    0.0248403     0.0199598
   300.    0.76   0.0316837     0             0.0410558     0             0             0.00551197    0.0240669     0.0193233
   300.    0.77   0.0310105     0             0.038133      0             0             0.00495263    0.0233182     0.0187096
   300.    0.78   0.030346      0             0.0353307     0             0             0.00442479    0.0225791     0.0181038
   300.    0.79   0.02969       0             0.0326448     0             0             0.00392735    0.0218494     0.0175057
   300.    0.8    0.0290878     0             0.0300413     0             0             0.00346003    0.0211417     0.0169268
   300.    0.81   0.0285276     0             0.0275503     0             0             0.00302093    0.0204525     0.0163641
   300.    0.82   0.0279743     0             0.0251975     0             0             0.0026083     0.0197717     0.0158082
   300.    0.83   0.0274278     0             0.0229781     0             0             0.00222126    0.0190991     0.015259
   300.    0.84   0.0269601     0             0.0209243     0             0             0.00185137    0.0185315     0.0147958
   300.    0.85   0.0265134     0             0.0189764     0             0             0.00150932    0.0179913     0.0143549
   300.    0.86   0.0260719     0             0.0171207     0             0             0.00119625    0.0174573     0.0139191
   300.    0.87   0.0256355     0             0.0153545     0             0             0.000911219   0.0169296     0.0134884
   300.    0.88   0.0252461     0             0.0136666     0             0             0.00060983    0.0164326     0.0130841
   300.    0.89   0.0248655     0             0.0120673     0             0             0.00035936    0.0159438     0.0126866
   300.    0.9    0.0244892     0             0.010555      0             0             0.000164092   0.0154605     0.0122936
   300.    0.91   0.024117      0             0.00912703    0             0             0             0.0149826     0.0119049
   300.    0.92   0.0237749     0             0.00775578    0             0             0             0.0145204     0.0115305
   300.    0.93   0.0234431     0             0.00647399    0             0             0             0.0140658     0.0111626
   300.    0.94   0.0231148     0             0.00528687    0             0             0             0.0136162     0.0107987
   300.    0.95   0.0227899     0             0.00419156    0             0             0             0.0131712     0.0104386
   300.    0.96   0.0255154     0             0.00318531    0             0             0             0.0114797     0.00909475
   300.    0.97   0.0312347     0             0.00226547    0             0             0             0.00856467    0.0067853
   300.    0.98   0.0368953     0             0.00142951    0             0             0             0.00567949    0.00449954
   300.    0.99   0.0424985     0             0.000674953   0             0             0             0.00282361    0.00223699
   300.    1.     0.0480454     0             0             0             0             0             0             0
   500.    0.01   1.25678       2.66153       1.78818       1.08532       0.240793      4.40035       1.83855       1.06667
   500.    0.02   1.09912       2.03245       1.62299       0.797831      0.107392      2.96407       1.33334       0.83413
   500.    0.03   0.978495      1.58824       1.49676       0.622466      0.0569819     2.20497       1.04605       0.694807
   500.    0.04   0.877623      1.25924       1.38279       0.498217      0.0336592     1.70019       0.854803      0.595712
   500.    0.05   0.790589      1.00654       1.27946       0.402296      0.0213755     1.35011       0.716165      0.519327
   500.    0.06   0.716517      0.808915      1.18518       0.32539       0.0143161     1.0988        0.610706      0.457892
   500.    0.07   0.652752      0.653305      1.10071       0.26302       0.00996414    0.91035       0.528086      0.407396
   500.    0.08   0.596645      0.530697      1.02561       0.212471      0.00714296    0.768574      0.462212      0.365449
   500.    0.09   0.547158      0.431592      0.955308      0.170769      0.00520777    0.655739      0.407526      0.329088
   500.    0.1    0.502685      0.35304       0.893099      0.137142      0.00385527    0.567283      0.362707      0.298351
   500.    0.11   0.46412       0.288833      0.83443       0.109484      0.00287152    0.494403      0.324316      0.270998
   500.    0.12   0.428854      0.2375        0.781353      0.0873154     0.00215603    0.435526      0.292084      0.247413
   500.    0.13   0.39715       0.195694      0.732573      0.0693637     0.00162181    0.386879      0.264381      0.226573
   500.    0.14   0.368201      0.161503      0.686875      0.0548902     0.00122144    0.34523       0.24016       0.207879
   500.    0.15   0.342292      0.13369       0.645025      0.0433284     0.000920347   0.310177      0.219177      0.191351
   500.    0.16   0.318467      0.111009      0.60656       0.0341381     0.000694333   0.28133       0.200874      0.176635
   500.    0.17   0.296539      0.0921338     0.569834      0.0267487     0.000521583   0.255489      0.184441      0.163149
   500.    0.18   0.276062      0.0767042     0.536154      0.0209355     0.000392139   0.233432      0.16991       0.151033
   500.    0.19   0.257443      0.0639206     0.50469       0.0163145     0.000293523   0.214242      0.156972      0.140096
   500.    0.2    0.240602      0.0534123     0.475538      0.0127062     0.000219879   0.197674      0.145435      0.130205
   500.    0.21   0.224966      0.0446449     0.447909      0.00986282    0.000164215   0.180447      0.134963      0.121137
   500.    0.22   0.210674      0.0373252     0.421923      0.00762238    0.000121983   0.163941      0.125479      0.113093
   500.    0.23   0.197067      0.0312628     0.397579      0.00588936    0             0.149316      0.116907      0.105461
   500.    0.24   0.184563      0.0262048     0.374789      0.00454109    0             0.136263      0.109103      0.0984652
   500.    0.25   0.173113      0.0219436     0.353359      0.0034828     0             0.124527      0.102266      0.0920394
   500.    0.26   0.162565      0.0184203     0.333317      0.00267802    0             0.114124      0.0958176     0.0861606
   500.    0.27   0.152648      0.0154681     0.31431       0.00205797    0             0.104722      0.0898268     0.0807024
   500.    0.28   0.143447      0.0129707     0.29641       0.00157455    0             0.0961536     0.0842705     0.0756212
   500.    0.29   0.1349        0.0108683     0.279494      0.00120187    0             0.0883676     0.0791057     0.0708831
   500.    0.3    0.126665      0.00911086    0.263458      0.000920247   0             0.0813094     0.0743358     0.0664926
   500.    0.31   0.119192      0.00763079    0.248253      0.000705724   0             0.0748622     0.0699309     0.0624272
   500.    0.32   0.112181      0.00638738    0.234206      0.000540172   0             0.0690353     0.0658481     0.0586541
   500.    0.33   0.105558      0.00534394    0.221085      0.000413271   0             0.0637505     0.0621038     0.05519
   500.    0.34   0.0994748     0.0044765     0.208582      0.000319595   0             0.0589461     0.0586406     0.0519846
   500.    0.35   0.0937293     0.00374259    0.196741      0.0002474     0             0.0545057     0.0553619     0.0489498
   500.    0.36   0.0883867     0.003122      0.185493      0.000192078   0             0.0503931     0.0523032     0.0461187
   500.    0.37   0.0833839     0.00259539    0.174746      0.000149447   0             0.046579      0.0494242     0.0434588
   500.    0.38   0.0785993     0.00215013    0.164488      0.000116223   0             0.0430434     0.046664      0.0409109
   500.    0.39   0.074309      0.00178251    0.154517      0             0             0.0397282     0.0441061     0.0385577
   500.    0.4    0.0701918     0.00147622    0.145482      0             0             0.0367719     0.0416767     0.0363234
   500.    0.41   0.0664189     0.00122577    0.1373        0             0             0.0341429     0.0395662     0.0343847
   500.    0.42   0.0627986     0.00101294    0.129513      0             0             0.0316856     0.0375422     0.0325282
   500.    0.43   0.059397      0.000834036   0.122088      0             0             0.0293907     0.0356432     0.0307925
   500.    0.44   0.0561488     0.000685758   0.114982      0             0             0.0272569     0.0338202     0.02913
   500.    0.45   0.0531125     0.000563489   0.10818       0             0             0.0252671     0.032098      0.0275666
   500.    0.46   0.050241      0.000461099   0.101667      0             0             0.0233949     0.0304362     0.0260616
   500.    0.47   0.0476675     0.000376419   0.0954327     0             0             0.0216361     0.0288648     0.0246465
   500.    0.48   0.0451731     0.000304901   0.08943       0             0             0.0199871     0.0273369     0.0232723
   500.    0.49   0.0428849     0.000246028   0.0835873     0             0             0.0184312     0.0259062     0.0219948
   500.    0.5    0.0406429     0.000197375   0.0782911     0             0             0.0170326     0.0245045     0.0207431
   500.    0.51   0.0386297     0.000160761   0.0736918     0             0             0.0158271     0.0233553     0.0197202
   500.    0.52   0.0366802     0.000130077   0.0693425     0             0             0.0147031     0.0222584     0.0187444
   500.    0.53   0.0348588     0.000105157   0.0651969     0             0             0.0136474     0.0212153     0.0178207
   500.    0.54   0.033155      0             0.0612368     0             0             0.0126556     0.0202218     0.0169449
   500.    0.55   0.0314903     0             0.0574459     0             0             0.0117238     0.0192487     0.0160875
   500.    0.56   0.0300185     0             0.0538139     0             0             0.0108508     0.0183368     0.0152918
   500.    0.57   0.0285727     0             0.05034       0             0             0.0100292     0.017441      0.0145101
   500.    0.58   0.0272115     0             0.0470142     0             0             0.00925726    0.0165804     0.0137631
   500.    0.59   0.0259439     0             0.0438334     0             0             0.00853177    0.0157578     0.0130536
   500.    0.6    0.0246976     0             0.0407961     0             0             0.00784913    0.0149491     0.012356
   500.    0.61   0.0236029     0             0.037779      0             0             0.00718711    0.0141804     0.0116985
   500.    0.62   0.0225707     0             0.0349864     0             0             0.00658035    0.0134333     0.0110614
   500.    0.63   0.021555      0             0.0324657     0             0             0.00603637    0.0126981     0.0104344
   500.    0.64   0.0206352     0             0.0303423     0             0             0.00557991    0.0121433     0.00996264
   500.    0.65   0.019738      0             0.0283399     0             0             0.00515521    0.0116149     0.00951343
   500.    0.66   0.0188546     0             0.0264325     0             0             0.00475672    0.0110945     0.00907108
   500.    0.67   0.0180882     0             0.0246202     0             0             0.00438702    0.0106128     0.00866624
   500.    0.68   0.0173409     0             0.0228922     0             0             0.00403816    0.0101405     0.00826967
   500.    0.69   0.0166045     0             0.0212448     0             0             0.00370894    0.00967515    0.0078789
   500.    0.7    0.0159535     0             0.0196723     0             0             0.00339803    0.00923425    0.00751215
   500.    0.71   0.0153284     0             0.0181761     0             0             0.00310564    0.00880357    0.00715471
   500.    0.72   0.014712      0             0.016754      0             0             0.00283123    0.00837892    0.00680226
   500.    0.73   0.0141461     0             0.0154012     0             0             0.00257453    0.00796828    0.0064633
   500.    0.74   0.0136211     0             0.0141176     0             0             0.00233438    0.0075697     0.00613579
   500.    0.75   0.0131032     0             0.0129026     0             0             0.0021097     0.00717646    0.00581267
   500.    0.76   0.0126027     0             0.011744      0             0             0.00189869    0.00679112    0.00549623
   500.    0.77   0.0121714     0             0.0106132     0             0             0.00169759    0.00642693    0.00519836
   500.    0.78   0.0117457     0             0.00958489    0             0             0.00151539    0.00606744    0.00490433
   500.    0.79   0.0113255     0             0.00865532    0             0             0.0013514     0.00571253    0.00461405
   500.    0.8    0.0109458     0             0.00786555    0             0             0.00121267    0.00543085    0.00438355
   500.    0.81   0.0105976     0             0.00716178    0             0             0.00108987    0.00520482    0.00419848
   500.    0.82   0.0102536     0             0.0064973     0             0             0.000974903   0.00498156    0.00401568
   500.    0.83   0.00991385    0             0.00587077    0             0             0.000867514   0.00476101    0.0038351
   500.    0.84   0.00961959    0             0.00528175    0             0             0.000768178   0.00455597    0.00366769
   500.    0.85   0.00933765    0             0.0047278     0             0             0.000675535   0.00435609    0.00350461
   500.    0.86   0.009059      0             0.00420754    0             0             0.000589164   0.00415856    0.00334343
   500.    0.87   0.00878357    0             0.00371988    0             0             0.000508858   0.0039633     0.00318412
   500.    0.88   0.00854441    0             0.00326262    0             0             0.000434737   0.00377918    0.00303441
   500.    0.89   0.00831146    0             0.00283657    0             0             0.000366119   0.00359808    0.00288722
   500.    0.9    0.00808111    0             0.00244088    0             0             0.000302785   0.003419      0.00274168
   500.    0.91   0.00785331    0             0.0020746     0             0             0.000244569   0.0032419     0.00259774
   500.    0.92   0.00764961    0             0.00173391    0             0             0.000185665   0.00307347    0.00246133
   500.    0.93   0.00745353    0             0.00142203    0             0             0.000133874   0.00290854    0.0023279
   500.    0.94   0.00725954    0             0.00113901    0             0             0             0.00274538    0.00219588
   500.    0.95   0.00706761    0             0.000883973   0             0             0             0.00258394    0.00206527
   500.    0.96   0.00741313    0             0.000656064   0             0             0             0.00221956    0.00177333
   500.    0.97   0.00828617    0             0.000454473   0             0             0             0.00165598    0.00132306
   500.    0.98   0.00915025    0             0.000278415   0             0             0             0.00109817    0.000877395
   500.    0.99   0.0100056     0             0.000127135   0             0             0             0.000546034   0.000436259
   500.    1.     0.0108523     0             0             0             0             0             0             0
   700.    0.01   1.65791       2.92713       2.19426       1.22389       0.289229      4.44491       1.89593       1.1324
   700.    0.02   1.38911       2.10927       1.93088       0.843938      0.120715      2.93149       1.35618       0.874032
   700.    0.03   1.18596       1.5783        1.7175        0.636357      0.0610639     2.10839       1.04924       0.714615
   700.    0.04   1.02559       1.20188       1.53484       0.492215      0.0341085     1.59732       0.843912      0.600453
   700.    0.05   0.896111      0.924527      1.37892       0.38233       0.0203504     1.25088       0.695968      0.513463
   700.    0.06   0.791036      0.715901      1.24382       0.296055      0.012782      1.00387       0.584466      0.444615
   700.    0.07   0.702044      0.556822      1.12705       0.227905      0.008363      0.819921      0.497538      0.388542
   700.    0.08   0.626914      0.433826      1.02311       0.174011      0.00564905    0.679668      0.427706      0.341637
   700.    0.09   0.562407      0.339759      0.932838      0.132294      0.00392899    0.572083      0.371565      0.302628
   700.    0.1    0.504638      0.266007      0.850583      0.099689      0.00278008    0.485658      0.324647      0.268939
   700.    0.11   0.456083      0.2091        0.778731      0.0747835     0.00199989    0.417585      0.285954      0.240358
   700.    0.12   0.413026      0.164656      0.713516      0.0557749     0.00145415    0.360755      0.253158      0.215487
   700.    0.13   0.375029      0.129867      0.654539      0.0413348     0.00106352    0.314696      0.225217      0.193769
   700.    0.14   0.341003      0.102865      0.601726      0.0305494     0.0007833     0.276888      0.201343      0.174838
   700.    0.15   0.311146      0.081626      0.553234      0.0224523     0.000577783   0.244773      0.180614      0.158075
   700.    0.16   0.283574      0.0649206     0.509154      0.0164122     0.000426184   0.21754       0.162548      0.143206
   700.    0.17   0.259407      0.051892      0.469121      0.0119863     0.000315281   0.194857      0.146847      0.130076
   700.    0.18   0.237252      0.0415836     0.432687      0.00870442    0.000232563   0.174865      0.132991      0.118341
   700.    0.19   0.217129      0.0334596     0.399172      0.00630389    0.000171351   0.157603      0.120783      0.108176
   700.    0.2    0.198989      0.0270663     0.368536      0.00457202    0.000126428   0.142424      0.109998      0.0987875
   700.    0.21   0.183032      0.0219463     0.340388      0.00330036    0             0.128489      0.100674      0.0903102
   700.    0.22   0.168282      0.0178416     0.31426       0.00237314    0             0.114883      0.0919487     0.0826011
   700.    0.23   0.154761      0.0145985     0.290484      0.00171664    0             0.102898      0.0841806     0.0756849
   700.    0.24   0.142337      0.0120143     0.269047      0.00124576    0             0.0925105     0.077311      0.0695345
   700.    0.25   0.131405      0.00990509    0.249053      0.000903632   0             0.083238      0.0710691     0.0639129
   700.    0.26   0.121225      0.00817497    0.230541      0.00065529    0             0.0749767     0.0653901     0.0587747
   700.    0.27   0.111929      0.00676833    0.213101      0.00048055    0             0.0675362     0.060174      0.0540372
   700.    0.28   0.103386      0.00561187    0.196938      0.000354644   0             0.0608748     0.05541       0.0496982
   700.    0.29   0.0954902     0.00466661    0.182353      0.000263295   0             0.055034      0.0510931     0.0457584
   700.    0.3    0.0883198     0.00389909    0.169286      0.000197836   0             0.049954      0.0473202     0.0423094
   700.    0.31   0.0817832     0.0032591     0.157094      0.000150585   0             0.04539       0.0438592     0.0391404
   700.    0.32   0.0757226     0.00272282    0.145605      0.000115809   0             0.041205      0.040624      0.0361766
   700.    0.33   0.070126      0.00227142    0.134768      0             0             0.0373628     0.0376013     0.0334073
   700.    0.34   0.0650616     0.00189021    0.124482      0             0             0.0338249     0.0348202     0.0308611
   700.    0.35   0.0603156     0.00156873    0.114927      0             0             0.0306311     0.0322201     0.028482
   700.    0.36   0.0559592     0.00130135    0.106211      0             0             0.0277897     0.0298589     0.0263237
   700.    0.37   0.0519801     0.00108874    0.0987013     0             0             0.0253844     0.0278103     0.024453
   700.    0.38   0.0482204     0.000910201   0.0917593     0             0             0.0232083     0.025925      0.0227324
   700.    0.39   0.0449715     0.000759891   0.0851842     0             0             0.0211969     0.0241935     0.0211577
   700.    0.4    0.0418521     0.000631265   0.0789632     0             0             0.0193311     0.0225272     0.0196437
   700.    0.41   0.0389764     0.000522585   0.0730742     0             0             0.0176015     0.0209841     0.0182471
   700.    0.42   0.0362563     0.000430204   0.0674585     0             0             0.0159975     0.0195057     0.0169114
   700.    0.43   0.0337873     0.00035263    0.0621475     0             0             0.0145184     0.018122      0.0156665
   700.    0.44   0.0314557     0.00028849    0.0571855     0             0             0.0131629     0.016822      0.0144991
   700.    0.45   0.0293255     0.00023605    0.0526317     0             0             0.0119397     0.0156472     0.0134485
   700.    0.46   0.027321      0.000193645   0.0487152     0             0             0.0108972     0.0145691     0.0124851
   700.    0.47   0.0255496     0.000159835   0.045316      0             0             0.0100037     0.0136848     0.0116968
   700.    0.48   0.0238397     0.00013103    0.0420894     0             0             0.0091707     0.0128266     0.0109324
   700.    0.49   0.022316      0.00010708    0.0390261     0             0             0.00839517    0.0120324     0.0102295
   700.    0.5    0.0208232     0             0.0361176     0             0             0.00767164    0.0112542     0.00954082
   700.    0.51   0.0195302     0             0.0333554     0             0             0.00699933    0.0105332     0.00890793
   700.    0.52   0.018285      0             0.0307335     0             0             0.00637107    0.00983179    0.00829296
   700.    0.53   0.0171289     0             0.0282147     0             0             0.00577814    0.00916493    0.00771109
   700.    0.54   0.0160544     0             0.025841      0             0             0.0052281     0.00852998    0.00715972
   700.    0.55   0.0150063     0             0.0236413     0             0             0.00472613    0.00791035    0.00662184
   700.    0.56   0.0141149     0             0.0215538     0             0             0.00426129    0.00737755    0.00616309
   700.    0.57   0.0132392     0             0.0197129     0             0             0.00385417    0.00685418    0.00571245
   700.    0.58   0.0124293     0             0.0181833     0             0             0.00351881    0.00640805    0.00532866
   700.    0.59   0.011693      0             0.0168573     0             0             0.00323133    0.00605015    0.00502122
   700.    0.6    0.0109691     0             0.0155976     0             0             0.0029613     0.00569826    0.00471895
   700.    0.61   0.0103391     0             0.0143992     0             0             0.00270771    0.00536881    0.00443811
   700.    0.62   0.00974728    0             0.0132629     0             0             0.0024702     0.00505039    0.00416746
   700.    0.63   0.00916496    0             0.0121868     0             0             0.00224817    0.00473706    0.00390113
   700.    0.64   0.00866545    0             0.0111684     0             0             0.00204175    0.00444742    0.00365709
   700.    0.65   0.00818141    0             0.0102052     0             0             0.00184876    0.00416425    0.00341874
   700.    0.66   0.00770477    0             0.00929506    0             0             0.00166852    0.00388539    0.00318403
   700.    0.67   0.00730067    0             0.00841766    0             0             0.00149788    0.00362613    0.00296792
   700.    0.68   0.00690739    0             0.00760519    0             0             0.00134129    0.00337184    0.00275613
   700.    0.69   0.00651985    0             0.00685694    0             0             0.00119847    0.00312126    0.00254744
   700.    0.7    0.00618778    0             0.00615088    0             0             0.00106618    0.00290467    0.00236826
   700.    0.71   0.00587153    0             0.00551764    0             0             0.000948438   0.00269792    0.00219754
   700.    0.72   0.0055597     0             0.00496027    0             0             0.000845498   0.00249407    0.0020292
   700.    0.73   0.00527703    0             0.0045122     0             0             0.000763857   0.00233525    0.00189828
   700.    0.74   0.00501791    0             0.00412661    0             0             0.000694407   0.00221203    0.00179692
   700.    0.75   0.00476225    0             0.00376287    0             0             0.000629247   0.00209047    0.00169693
   700.    0.76   0.00451642    0             0.00342014    0             0             0.000568194   0.00197181    0.00159938
   700.    0.77   0.00431228    0             0.00309747    0             0             0.000511037   0.00186243    0.00150979
   700.    0.78   0.00411078    0             0.00279463    0             0             0.000457816   0.00175447    0.00142137
   700.    0.79   0.00391184    0             0.00251091    0             0             0.000408389   0.00164789    0.00133407
   700.    0.8    0.00373531    0             0.00224546    0             0             0.000362795   0.00154709    0.00125166
   700.    0.81   0.00357608    0             0.00199784    0             0             0.00032071    0.00145093    0.00117316
   700.    0.82   0.00341879    0             0.0017676     0             0             0.000281843   0.00135594    0.00109562
   700.    0.83   0.00326342    0             0.00155414    0             0             0.000246084   0.00126211    0.00101902
   700.    0.84   0.00313202    0             0.00135472    0             0             0.000213309   0.00117419    0.000947498
   700.    0.85   0.0030069     0             0.0011721     0             0             0.000183443   0.00108833    0.000877706
   700.    0.86   0.00288323    0             0.00100633    0             0             0.000156395   0.00100348    0.000808729
   700.    0.87   0.002761      0             0.000856842   0             0             0.000132071   0.000919608   0.00074055
   700.    0.88   0.0026587     0             0.000725176   0             0             0.000110831   0.000850932   0.000684885
   700.    0.89   0.00255952    0             0.000607576   0             0             0             0.000784541   0.000631094
   700.    0.9    0.00246145    0             0.000503305   0             0             0             0.000718893   0.000577903
   700.    0.91   0.00236447    0             0.000411937   0             0             0             0.00065397    0.0005253
   700.    0.92   0.00228053    0             0.000341324   0             0             0             0.000615001   0.000493699
   700.    0.93   0.00220049    0             0.000279431   0             0             0             0.000582773   0.000467553
   700.    0.94   0.00212131    0             0.00022337    0             0             0             0.000550889   0.000441686
   700.    0.95   0.00204297    0             0.000172963   0             0             0             0.000519343   0.000416093
   700.    0.96   0.00208103    0             0.000128041   0             0             0             0.000446502   0.000357594
   700.    0.97   0.00223335    0             0             0             0             0             0.000333128   0.000266795
   700.    0.98   0.00238411    0             0             0             0             0             0.000220917   0.000176928
   700.    0.99   0.00253333    0             0             0             0             0             0.000109845   0
   700.    1.     0.00268106    0             0             0             0             0             0             0
   900.    0.01   2.03575       3.90335       2.59102       1.32551       0.323239      4.4706        1.95065       1.19481
   900.    0.02   1.62932       2.49708       2.19051       0.885569      0.123499      2.85912       1.37395       0.90518
   900.    0.03   1.34165       1.64616       1.87874       0.64001       0.0588216     2.02707       1.04542       0.72464
   900.    0.04   1.12467       1.11054       1.62906       0.471134      0.0317273     1.51265       0.826468      0.596859
   900.    0.05   0.957054      0.764849      1.42474       0.347666      0.0186677     1.1661        0.670147      0.50056
   900.    0.06   0.824205      0.537141      1.25429       0.255927      0.01171       0.920864      0.553271      0.425257
   900.    0.07   0.715478      0.384457      1.11086       0.18771       0.00769878    0.740486      0.463225      0.364882
   900.    0.08   0.624931      0.279299      0.986849      0.136752      0.00521642    0.604333      0.391451      0.314965
   900.    0.09   0.548906      0.206449      0.880832      0.0993234     0.00361672    0.500394      0.334254      0.273912
   900.    0.1    0.482572      0.15452       0.787357      0.0717299     0.00253891    0.417878      0.287187      0.239128
   900.    0.11   0.426963      0.117086      0.7063        0.0515949     0.00179601    0.353326      0.248682      0.209928
   900.    0.12   0.379042      0.089597      0.634497      0.0369862     0.00127614    0.300154      0.216446      0.184884
   900.    0.13   0.337888      0.0690712     0.570797      0.0263953     0.000906867   0.25749       0.189325      0.163354
   900.    0.14   0.301488      0.0535499     0.514158      0.0187596     0.000643302   0.222363      0.16631       0.144755
   900.    0.15   0.269569      0.0417934     0.463924      0.0133381     0.00045693    0.193604      0.146722      0.128646
   900.    0.16   0.241191      0.032668      0.418946      0.00942979    0.000322586   0.169003      0.129844      0.114554
   900.    0.17   0.216707      0.0255687     0.378405      0.0066467     0.000226727   0.14831       0.115242      0.102374
