       212        200.64921101          4.11500310        203.15096569
       213          4.00775401          0.95764566          3.97800546
       214          4.85245631          1.15807579          5.01953207
       215          5.81618836          1.36035637          6.18076925
       216          6.90051321          1.56180225          7.46102543
       217          8.10671591          1.76034071          8.85962922
       218          9.43576771          1.95428989         10.37592127
       219         10.88831572          2.14231825         12.00925020
       220         12.46469876          2.32341434         13.75897054
       221         14.16497814          2.49684884         15.62444154
       222         15.98897486          2.65248253         17.60502657
       223         17.93630814          2.81470269         19.70009270
       224         20.00643244          2.96472214         21.90901050
       225         22.19867107          3.10578884         24.23115389
       226         24.51224583          3.23840423         26.66590000
       227         26.94630241          3.36289257         29.21262919
       228         29.49993165          3.47957194         31.87072490
       229         32.17218708          3.58877761         34.63957370
       230         34.96209911          3.69086063         37.51856522
       231         37.86868630          3.78618146         40.50709210
       232         40.89096415          3.87510336         43.60455003
       233         44.02795189          3.95798680         46.81033769
       234         47.27867756          4.03518490         50.12385673
       235         50.64218168          4.10704011         53.54451177
       236         54.11751991          4.17388179         57.07171038
       237         57.70376473          4.23602461         60.70486305
       238         61.40000655          4.29376756         64.44338318
       239         65.20535419          4.34739349         68.28668707
       240         69.11893506          4.39716899         72.23419392
       241         73.13989495          4.44334461         76.28532577
       242         77.26739768          4.48615522         80.43950751
       243         81.50062452          4.52582063         84.69616690
       244         85.83877361          4.56254614         89.05473447
       245         90.28105919          4.59652333         93.51464360
       246         94.82671086          4.62793079         98.07533043
       247         99.47467203          4.65637139        102.73623390
       248        104.22479232          4.68310970        107.49679568
       249        109.07605221          4.70774346        112.35646020
       250        114.02773532          4.73040671        117.31467464
       251        119.07913697          4.75122420        122.37088886
       252        124.22956354          4.77031192        127.52455546
       253        129.47833185          4.78777782        132.77512969
       254        134.82476857          4.80372233        138.12206949
       255        140.26820967          4.81823894        143.56483547
       256        145.80799988          4.83141468        149.10289087
       257        151.44349228          4.84333058        154.73570155
       258        157.17404779          4.85406217        160.46273602
       259        162.99903476          4.86367982        166.28346535
       260        168.91782864          4.87224917        172.19736323
       261        174.92981156          4.87983145        178.20390591
       262        181.03437203          4.88648380        184.30257220
       263        187.23090463          4.89225959        190.49284347
       264        193.51880973          4.89720870        196.77420360
       265        199.89749321          4.90137774        203.14613902
       266          3.95439420          1.01272005          3.97687483
       267          4.78142681          1.22986246          5.01816179
       268          5.72492038          1.45201987          6.17913694
       269          6.78663336          1.67587552          7.45911115
       270          7.96810709          1.89901442          8.85741522
       271          9.27060844          2.11943231         10.37339187
       272         10.69510118          2.33547045         12.00639171
       273         12.24224654          2.54579000         13.75577121
       274         13.91242146          2.74933960         15.62089153
       275         15.70574637          2.93577616         17.60111793
       276         17.62211708          3.12780443         19.69581933
       277         19.66123753          3.30876364         21.90436817
       278         21.82265126          3.48063968         24.22614019
       279         24.10577053          3.64371347         26.66051437
       280         26.50990234          3.79814758         29.20687286
       281         29.03427130          3.94412881         31.86460095
       282         31.67803927          4.08188677         34.63308698
       283         34.44032196          4.21168970         37.51172238
       284         37.32020278          4.33383558         40.49990159
       285         40.31674422          4.44864296         43.59702207
       286         43.42899710          4.55644292         46.80248427
       287         46.65600797          4.65757224         50.11569161
       288         49.99682488          4.75236799         53.53605047
       289         53.45050193          4.84116317         57.06297017
       290         57.01610268          4.92428350         60.69586293
       291         60.69270266          5.00204492         64.43414392
       292         64.47939118          5.07475188         68.27723115
       293         68.37527255          5.14269614         72.22454554
       294         72.37946684          5.20615608         76.27551087
       295         76.49111023          5.26539626         80.42955373
       296         80.70935516          5.32066740         84.68610358
       297         85.03304913          5.37162436         89.04459267
       298         89.46200578          5.41963400         93.50445605
       299         93.99511665          5.46434526         98.06513157
       300         98.63159656          5.50595599        102.72605982
       301        103.37067473          5.54465194        107.48668418
       302        108.21159428          5.58060741        112.34645073
       303        113.15361155          5.61398579        117.30480831
       304        118.19599557          5.64494018        122.36120845
       305        123.33802743          5.67361396        127.51510538
       306        128.57899971          5.70014137        132.76595602
       307        133.91821592          5.72464807        138.11321993
       308        139.35498995          5.74725169        143.55635936
       309        144.88864554          5.76806233        149.09483916
       310        150.51851582          5.78718303        154.72812683
       311        156.24394282          5.80471027        160.45569249
       312        162.06427702          5.82073439        166.27700881
       313        167.97887694          5.83533998        172.19155109
       314        173.98710875          5.84860629        178.19879718
       315        180.08834591          5.86060760        184.29822747
       316        186.28197054          5.87141350        190.48932492
       317        192.56736633          5.88108928        196.77157500
       318        198.94392822          5.88969617        203.14446569
       319          3.89956435          1.07040715          3.97584440
       320          4.70801978          1.30446293          5.01691641
       321          5.62999776          1.54764362          6.17765688
       322          6.66738962          1.79558158          7.45737899
       323          7.82194125          2.04551198          8.85541567
       324          9.09517686          2.29513227         10.37111163
       325         10.48835374          2.54247577         12.00381939
       326         12.00244781          2.78588299         13.75289728
       327         13.63815880          3.02396966         15.61770829
       328         15.39592700          3.24509963         17.59761949
       329         17.27595649          3.47308052         19.69200161
       330         19.27824133          3.69086927         21.90022885
       331         21.40259248          3.89982129         24.22167872
       332         23.64866407          4.09996850         26.65573196
       333         26.01597808          4.29126224         29.20177248
       334         28.50394693          4.47370515         31.85918727
       335         31.11189379          4.64736862         34.62736644
       336         33.83907049          4.81238743         37.50570313
       337         36.68467306          4.96894935         40.49359349
       338         39.64785518          5.11728405         43.59043670
